"Series_A","Series_B","Radius_A","Radius_B","overlap","r","r_wuchs","t","t_wuchs","SGC","SSGC","p","sum_sims"
"065169","068034","A","0",106,0.56445191,0.60957174,7.00684367,7.84179897,0.73333333,0.08571429,1.7364e-06,2.127084967
"065169","068089","A","Q",93,0.19173636,0.51330247,1.87383689,5.70560371,0.70652174,0.04347826,7.4395e-05,1.790384581
"065169","1DH0032","A","A",64,0.54485249,0.65616848,5.15738582,6.84677583,0.71428571,0,0.0006697294,2.055131773
"065169","OSH0010","A","0",50,0.44954957,0.53352481,3.52289727,4.37034341,0.71428571,0,0.0026997961,1.684844861
"065169","VAL0025","A","1",56,0.39762171,0.56678782,3.21382306,5.05547493,0.70909091,0.01818182,0.0019266038,1.781426223
"068_QT01","068_QT02","R","R",114,0.75510837,0.57598248,12.24361229,7.45676898,0.72566372,0.00884956,1.6052e-06,2.047323098
"068_QT01","068_QT06","R","R",111,0.90926695,0.83241065,22.91245696,15.68253492,0.85454545,0.01818182,0,3.255209592
"068_QT01","068022","R","0",114,0.1609768,0.5324392,1.73381902,6.65684375,0.71681416,0.00884956,4.0358e-06,1.914937735
"068_QT01","068032","R","B",76,0.7891562,0.8671719,11.1272811,14.97903815,0.82666667,0.01333333,1.53e-08,3.191742385
"068_QT01","068072","R","0",94,0.41086702,0.58486459,4.34603327,6.91605242,0.70967742,0.03225806,5.25219e-05,1.986147252
"068_QT01","068075","R","0",85,0.8780981,0.72567847,16.81970217,9.60889397,0.73809524,0.03571429,1.27497e-05,2.424663107
"068_QT01","068082","R","0",102,0.91093334,0.79218547,22.19049251,12.98067986,0.85148515,0.01980198,0,2.941738606
"068_QT01","068115","R","A",85,0.33769774,0.61891393,3.28821861,7.17870128,0.77380952,0.02380952,5.194e-07,2.110593578
"068_QT01","068117","R","B",52,0.50508854,0.5372544,4.17934115,4.50423413,0.70588235,0,0.0032758975,1.693560163
"068_QT01","068117","R","Q",52,0.50508854,0.5372544,4.17934115,4.50423413,0.70588235,0,0.0032758975,1.693560163
"068_QT01","068120","R","A",98,0.44628665,0.55297667,4.91168011,6.50271719,0.72164948,0.01030928,1.26549e-05,1.924897869
"068_QT01","ELT0003","R","1",99,0.71948951,0.64662131,10.25564989,8.34869965,0.73469388,0.01020408,3.3728e-06,2.216185155
"068_QT02","068_QT01","R","R",114,0.75510837,0.57598248,12.24361229,7.45676898,0.72566372,0.00884956,1.6052e-06,2.047323098
"068_QT02","068022","R","C",133,0.08341556,0.58782843,0.96172352,8.31659261,0.68939394,0.03787879,1.34937e-05,2.108881631
"068_QT02","068024","R","0",125,0.73897663,0.72437993,12.21391724,11.65325013,0.70967742,0.03225806,3.0158e-06,2.599382363
"068_QT02","068026","R","B",64,0.58527607,0.59726277,5.72926678,5.86357139,0.79365079,0.03174603,3.1382e-06,1.977270699
"068_QT02","068029","R","A",97,0.76045525,0.7942676,11.47369897,12.74188532,0.77083333,0.03125,1.113e-07,2.839289462
"068_QT02","068072","R","A",107,0.48619117,0.77141545,5.72824887,12.4222232,0.76415094,0.00943396,5.35e-08,2.77778871
"068_QT02","068081","R","E",121,0.87156184,0.69700315,19.47330663,10.60346582,0.75833333,0.01666667,1.52e-08,2.515683062
"068_QT02","068087","R","Q",77,0.77379139,0.82948196,10.64939308,12.86140306,0.77631579,0.01315789,1.452e-06,2.891938056
"068_QT02","068130","R","C",54,0.50824872,0.69928823,4.29640284,7.05422244,0.71698113,0,0.0015815242,2.121691604
"068_QT02","068138","R","0",159,-0.36817319,0.50657218,-4.97749853,7.36180599,0.69620253,0.02531646,8.12e-07,1.938955309
"068_QT02","068144","R","B",90,0.79486162,0.65426699,12.35798282,8.11564642,0.74157303,0,5.1645e-06,2.207404662
"068_QT02","ELT_QT1","R","R",126,0.81828198,0.64378988,15.9157966,9.36868649,0.68,0.016,5.69941e-05,2.260658529
"068_QT02","ELT0003","R","0",100,0.72362866,0.6765639,10.43193821,9.09531098,0.76767677,0,1e-07,2.353771768
"068_QT02","MEH0011","R","1",56,0.50293014,0.55395927,4.31529906,4.88953593,0.70909091,0,0.0019266038,1.752003773
"068_QT03","195006","R","0",58,0.30632132,0.62069314,2.42946406,5.92413864,0.71929825,0.07017544,0.0009285334,1.932405254
"068_QT03","IJS0003","R","0",51,-0.10323264,0.52784365,-0.733886,4.35031764,0.76,0.02,0.0002360344,1.722875414
"068_QT04","068085","R","0",138,0.22549617,0.55295801,2.70914146,7.73940529,0.67153285,0.01459854,5.93247e-05,1.998431389
"068_QT04","068096","R","B",138,0.52624244,0.57018965,7.24363089,8.09420666,0.75912409,0.01459854,1.3e-09,2.138734406
"068_QT04","VAL0014","R","1",63,0.38626361,0.57261938,3.29735561,5.45521331,0.72580645,0.01612903,0.000376539,1.843947161
"068_QT04","VFH_QT2","R","R",138,0.68425239,0.61014185,10.98254475,8.98079725,0.71532847,0.03649635,4.638e-07,2.223550045
"068_QT04","VFH0009","R","0",92,0.10931144,0.62473849,1.04905111,7.5903321,0.75824176,0.03296703,8.353e-07,2.14201346
"068_QT04","ZWB1004","R","1",54,0.40989845,0.51414344,3.27157529,4.32263363,0.73584906,0.03773585,0.0005947133,1.682255863
"068_QT05","068026","R","0",74,0.01826142,0.66894826,0.1560517,7.63641281,0.73972603,0.06849315,4.19552e-05,2.172315571
"068_QT05","068087","R","Q",77,0.5359207,0.60086408,5.53384297,6.50982377,0.73684211,0.01315789,3.6358e-05,1.988688567
"068_QT06","068_QT01","R","R",111,0.90926695,0.83241065,22.91245696,15.68253492,0.85454545,0.01818182,0,3.255209592
"068_QT06","068022","R","0",124,0.07010864,0.52047203,0.77946041,6.73257377,0.69918699,0.00813008,9.9535e-06,1.892916397
"068_QT06","068032","R","B",77,0.69504003,0.78089328,8.42762529,10.82618705,0.80263158,0,1.316e-07,2.666143565
"068_QT06","068072","R","A",97,0.47055772,0.6171604,5.22514284,7.64495407,0.70833333,0.02083333,4.45571e-05,2.089989137
"068_QT06","068075","R","0",85,0.8661502,0.71981864,15.88366407,9.44715835,0.71428571,0.04761905,8.5683e-05,2.378820185
"068_QT06","068082","R","0",99,0.88470628,0.8358276,18.7882999,14.99465776,0.80612245,0.03061224,1.4e-09,3.141415826
"068_QT06","068087","R","D",84,0.5561438,0.59784221,6.09649381,6.75349076,0.71084337,0.01204819,0.0001221607,1.984034656
"068_QT06","068115","R","Q",99,0.45661428,0.62171215,5.08084718,7.81766645,0.73469388,0.02040816,3.3728e-06,2.138172675
"068_QT06","068120","R","A",95,0.36396783,0.50411853,3.78865733,5.62916745,0.72340426,0.0212766,1.47782e-05,1.790439535
"068_QT06","ELT0003","R","1",100,0.73501351,0.67730793,10.78573209,9.11378221,0.73737374,0.01010101,2.3162e-06,2.326059891
"068_QT06","ELT2004","R","0",58,0.73246806,0.57399372,8.12279854,5.24555755,0.71929825,0.03508772,0.0009285334,1.817847725
"068_QT06","MEH0011","R","1",56,0.41641849,0.53152817,3.39675946,4.61125279,0.72727273,0,0.0007489604,1.719926179
"068_QT07","068009","R","B",117,0.00664999,0.51200467,0.07162412,6.39202465,0.69827586,0.05172414,1.94605e-05,1.849482995
"068_QT07","068089","R","A",151,-0.20390645,0.60147596,-2.55092783,9.19017832,0.68666667,0.03333333,4.8221e-06,2.207160462
"068_QT07","068100","R","Q",94,0.49422674,0.74161161,5.48253654,10.60372066,0.78494624,0.03225806,3.89e-08,2.586929916
"068_QT07","068134","R","0",177,0.20567812,0.54055463,2.78824204,8.49969081,0.65909091,0.0625,2.4305e-05,2.049614621
"068_QT07","ELT_QT1","R","R",127,-0.37868949,0.59407523,-4.59283604,8.25694258,0.67460317,0.05555556,8.86109e-05,2.094372658
"068_QT07","ELT0003","R","0",100,0.04709426,0.68009133,0.46910251,9.18334333,0.6969697,0.03030303,8.86786e-05,2.295395363
"068_QT07","ELT2002","R","1",105,-0.29143138,0.56225671,-3.10689344,6.9002895,0.69230769,0.05769231,8.76994e-05,1.94459335
"068_QT07","HORB325","R","T",58,0.34509264,0.51004285,2.77592095,4.43738383,0.70175439,0.01754386,0.0023158069,1.655535623
"068_QT07","ZWB1001","R","0",66,0.564523,0.72607407,5.5139742,8.44743049,0.73846154,0.01538462,0.0001205147,2.309278659
"068_QT08","068100","R","0",96,0.75630117,0.66151208,11.2675723,8.5522101,0.70526316,0.01052632,6.29913e-05,2.22199625
"068001","VAL0014","B","1",68,0.14811397,0.61251076,1.22588625,6.29512793,0.73134328,0.01492537,0.0001523221,1.973366833
"068002","068085","0","0",145,0.15424181,0.52120281,1.87331953,7.30306912,0.69444444,0.02083333,3.0613e-06,1.945954162
"068002","LANG102","B","T",53,0.31063252,0.53647425,2.35658292,4.5397757,0.71153846,0,0.0022819373,1.70199028
"068002","VAL0014","0","1",68,0.5407052,0.60684554,5.26129208,6.20270973,0.70149254,0,0.0009717692,1.928609053
"068002","VFH0054","B","Q",52,0.33570974,0.53228581,2.54515384,4.44600272,0.70588235,0,0.0032758975,1.682768432
"068002","WS3_QT1","B","R",116,0.34618619,0.51890351,3.95711839,6.4812362,0.70434783,0.03478261,1.17178e-05,1.87137496
"068005","068007","E","0",159,0.8628886,0.66311407,21.46115336,11.100323,0.6835443,0.05696203,3.9455e-06,2.45669067
"068005","068065","B","0",78,0.59650519,0.5360406,6.52161933,5.53558017,0.74025974,0.02597403,2.48078e-05,1.829858357
"068005","HBW2002","C","Q",57,0.03119964,0.51803072,0.23359044,4.49145341,0.71428571,0.01785714,0.0013406411,1.681461771
"068005","NOVY131","A","T",70,0.44972575,0.5121053,4.18253692,4.91654087,0.73913043,0.02898551,7.10526e-05,1.742889817
"068005","VAL0014","D","1",68,0.29660724,0.6161093,2.54223668,6.35463444,0.74626866,0,5.54004e-05,1.997841404
"068007","068005","0","E",159,0.8628886,0.66311407,21.46115336,11.100323,0.6835443,0.05696203,3.9455e-06,2.45669067
"068009","068_QT07","B","R",117,0.00664999,0.51200467,0.07162412,6.39202465,0.69827586,0.05172414,1.94605e-05,1.849482995
"068009","068089","0","A",120,0.47992369,0.51425514,5.96750063,6.51352383,0.68067227,0.02521008,8.08712e-05,1.846279793
"068009","ELT2003","B","1",67,0.68316985,0.5797615,7.6001722,5.73670304,0.72727273,0.01515152,0.0002218467,1.880704534
"068009","ELT2004","B","0",52,0.56511073,0.53524076,4.8916656,4.48055611,0.74509804,0.01960784,0.0004640375,1.728394411
"068009","VFH0024","B","0",106,0.47081071,0.66975262,5.46835968,9.19782906,0.7047619,0.01904762,2.71227e-05,2.294297426
"068009","VFH0035","B","0",55,0.71079167,0.50685089,7.42566322,4.28049391,0.72222222,0.03703704,0.0010908352,1.657122501
"068013","VAL0014","A","1",68,0.45565098,0.51790618,4.18988752,4.9185242,0.71641791,0.05970149,0.0003957319,1.72617651
"068015","068025","B","0",65,0.50275185,0.58314061,4.65278988,5.69756147,0.703125,0.046875,0.0011540501,1.856021757
"068015","068085","C","0",59,0.62157858,0.59476921,6.04300817,5.58580488,0.81034483,0,2.2783e-06,1.963694528
"068015","068094","B","0",65,0.42392037,0.52470294,3.74446828,4.89224939,0.765625,0.015625,2.13771e-05,1.779552879
"068015","068096","B","A",62,0.54395828,0.51455289,5.06302928,4.64828191,0.7704918,0,2.38711e-05,1.749872881
"068015","HORB320","B","T",65,0.28755676,0.56584556,2.40190178,5.4471784,0.703125,0,0.0011540501,1.8136884
"068018","068033","0","Q",52,0.61392584,0.52370602,5.55422982,4.3469479,0.7254902,0.01960784,0.0012790283,1.68389101
"068022","068_QT01","0","R",114,0.1609768,0.5324392,1.73381902,6.65684375,0.71681416,0.00884956,4.0358e-06,1.914937735
"068022","068_QT02","C","R",133,0.08341556,0.58782843,0.96172352,8.31659261,0.68939394,0.03787879,1.34937e-05,2.108881631
"068022","068_QT06","0","R",124,0.07010864,0.52047203,0.77946041,6.73257377,0.69918699,0.00813008,9.9535e-06,1.892916397
"068022","068026","A","B",64,0.36282368,0.69319177,3.09041102,7.57290768,0.74603175,0.04761905,9.39791e-05,2.196514288
"068022","068072","0","A",107,0.47289707,0.60751818,5.52567893,7.8372953,0.74528302,0.00943396,4.402e-07,2.13653073
"068022","068087","0","D",100,0.55626047,0.53036345,6.66025092,6.19310419,0.73737374,0.01010101,2.3162e-06,1.887047609
"068022","068100","C","B",85,0.10314707,0.59487388,0.95042802,6.74226249,0.70238095,0.02380952,0.0002075016,1.971481079
"068022","068115","0","A",126,0.48107879,0.55032636,6.13523818,7.33957441,0.712,0.016,2.1323e-06,1.996283801
"068022","068124","A","B",81,0.31907131,0.51435318,3.01125676,5.3309071,0.7125,0.0125,0.0001439299,1.75994389
"068022","068130","C","C",54,0.43136134,0.64652104,3.48085813,6.11109329,0.73584906,0.03773585,0.0005947133,1.993479429
"068022","068144","C","B",55,0.39272044,0.65015049,3.13800819,6.22944593,0.7037037,0,0.0027550771,1.976798783
"068022","6001004","C","L",58,0.3502548,0.59006109,2.82320309,5.46920887,0.71929825,0.01754386,0.0009285334,1.856280227
"068022","BHC0059","C","1",95,0.09926135,0.50512865,0.96715087,5.64430544,0.72340426,0.03191489,1.47782e-05,1.792963454
"068022","ELT0003","C","2",71,0.06821041,0.66544298,0.57202153,7.40517683,0.78571429,0.04285714,1.745e-06,2.191674953
"068022","ELT2004","A","0",68,0.47523554,0.53363219,4.42113141,5.12612388,0.70149254,0.02985075,0.0009717692,1.747737118
"068023","068025","B","0",140,0.61729244,0.66043058,9.25061399,10.33218244,0.66906475,0.0647482,6.70585e-05,2.362713574
"068023","195020","B","0",61,0.22029656,0.58571268,1.74938711,5.55069746,0.7,0.08333333,0.0019457737,1.840782426
"068023","C4A_QT3","B","R",81,0.51571458,0.5785884,5.38387524,6.30515211,0.7,0.0125,0.0003466194,1.909103611
"068023","C4A1701","Q","Z",156,0.22075493,0.51854806,2.81789615,7.52590331,0.65806452,0.07096774,8.29287e-05,1.929202911
"068023","PLIC101","D","T",62,0.37084113,0.5090007,3.11873944,4.58045735,0.70491803,0,0.0013698861,1.671964465
"068023","VFH0035","B","0",107,0.66609959,0.61871087,9.19460637,8.06994441,0.72641509,0.05660377,3.1289e-06,2.152120401
"068024","068_QT02","0","R",125,0.73897663,0.72437993,12.21391724,11.65325013,0.70967742,0.03225806,3.0158e-06,2.599382363
"068024","068029","A","A",104,0.88776975,0.66511879,19.57444603,8.99562404,0.7184466,0.03883495,9.2508e-06,2.283127794
"068024","068036","0","0",55,0.72642266,0.73686848,7.76734578,7.93520247,0.75925926,0,0.0001387885,2.289647987
"068024","068072","A","A",82,0.44020791,0.64897214,4.41239489,7.62945641,0.72839506,0.03703704,3.9376e-05,2.140312841
"068024","068081","A","E",123,0.76946331,0.63573983,13.30690402,9.05960269,0.7295082,0.03278689,3.978e-07,2.271208299
"068024","068087","0","Q",69,0.34579722,0.68552176,3.03899471,7.70719182,0.72058824,0.07352941,0.0002747268,2.176829182
"068024","068087","0","D",69,0.34579722,0.68552176,3.03899471,7.70719182,0.72058824,0.07352941,0.0002747268,2.176829182
"068024","068130","A","C",54,0.43577712,0.59198908,3.52479199,5.29674946,0.71698113,0.01886792,0.0015815242,1.838645156
"068024","068160","A","A",61,-0.17589172,0.52063507,-1.38402905,4.68396661,0.71666667,0.03333333,0.000789113,1.705698401
"068024","ELT_QT1","0","R",130,0.80000349,0.5573316,15.14393888,7.59431908,0.6744186,0.04651163,7.43155e-05,1.991182108
"068024","ELT0003","A","2",77,0.1117768,0.53674848,0.98059264,5.5092392,0.72368421,0.02631579,9.61659e-05,1.81135661
"068024","ELT0005","0","0",56,0.59959517,0.51394181,5.55628829,4.40262919,0.76363636,0,9.2159e-05,1.717841089
"068024","ELT2001","A","2",99,0.62869718,0.52448717,8.00332139,6.06705214,0.74489796,0.02040816,1.2425e-06,1.876090344
"068024","ELT2002","A","1",105,0.57888303,0.52241463,7.23987611,6.2178746,0.72115385,0.01923077,6.4623e-06,1.86535594
"068024","ELT2004","A","1",79,0.70952708,0.62924033,8.89253238,7.10432945,0.74358974,0.02564103,1.68765e-05,2.083263015
"068024","LOK0005","B","0",51,0.04644555,0.55895636,0.32877441,4.71865448,0.72,0,0.0018628463,1.750821808
"068024","VDMW201","0","3",87,0.29102757,0.52591629,2.82098593,5.70076607,0.72093023,0.02325581,4.17374e-05,1.816923127
"068024","VDMWL53","A","Q",61,-0.07974296,0.54861705,-0.61965962,5.0402342,0.7,0.01666667,0.0019457737,1.75264047
"068024","VDMWL53","A","0",61,-0.07974296,0.54861705,-0.61965962,5.0402342,0.7,0.01666667,0.0019457737,1.75264047
"068025","068015","0","B",65,0.50275185,0.58314061,4.65278988,5.69756147,0.703125,0.046875,0.0011540501,1.856021757
"068025","068023","0","B",140,0.61729244,0.66043058,9.25061399,10.33218244,0.66906475,0.0647482,6.70585e-05,2.362713574
"068025","195028","A","0",63,0.45166498,0.50104565,3.98617235,4.52183655,0.70967742,0.03225806,0.0009599694,1.662906725
"068025","C4A0601","A","Q",92,0.03026198,0.51823047,0.28881318,5.74851512,0.7032967,0.01098901,0.0001050361,1.796378682
"068025","OSD0017","A","1",52,0.46118579,0.50773033,3.71183592,4.1672997,0.70588235,0,0.0032758975,1.63034265
"068025","VEND048","B","T",55,-0.03493833,0.54169426,-0.25690008,4.69153968,0.7962963,0,1.33281e-05,1.807144528
"068026","068_QT02","B","R",64,0.58527607,0.59726277,5.72926678,5.86357139,0.79365079,0.03174603,3.1382e-06,1.977270699
"068026","068_QT05","0","R",74,0.01826142,0.66894826,0.1560517,7.63641281,0.73972603,0.06849315,4.19552e-05,2.172315571
"068026","068022","B","A",64,0.36282368,0.69319177,3.09041102,7.57290768,0.74603175,0.04761905,9.39791e-05,2.196514288
"068026","068031","B","0",64,0.6615944,0.62675966,7.00294665,6.33345809,0.71428571,0.04761905,0.0006697294,1.974391179
"068026","068037","B","A",64,0.42917948,0.58285152,3.77151684,5.64791761,0.71428571,0.04761905,0.0006697294,1.861928991
"068026","068124","B","B",58,0.35506373,0.54622263,2.86751357,4.87984777,0.77192982,0.03508772,4.02482e-05,1.806137227
"068026","068142","B","C",64,0.70080677,0.54340148,7.79767624,5.09694516,0.74603175,0.04761905,9.39791e-05,1.799127746
"068026","VEL2001","B","1",54,0.30242012,0.50511049,2.30980915,4.2203624,0.75471698,0.03773585,0.0002082971,1.68186371
"068028","195009","0","A",84,0.57155292,0.50869784,6.34574175,5.35046284,0.71084337,0.04819277,0.0001221607,1.754587494
"068028","195048","0","0",62,0.19952151,0.50172965,1.59028806,4.49279899,0.72131148,0.01639344,0.0005462334,1.672321029
"068028","195050","B","B",64,0.386398,0.53252416,3.32520022,4.95395335,0.71428571,0.01587302,0.0006697294,1.742205205
"068028","ELT0005","0","0",61,0.50384815,0.57648599,4.51820561,5.41920791,0.71666667,0.01666667,0.000789113,1.835073451
"068029","068_QT02","A","R",97,0.76045525,0.7942676,11.47369897,12.74188532,0.77083333,0.03125,1.113e-07,2.839289462
"068029","068024","A","A",104,0.88776975,0.66511879,19.57444603,8.99562404,0.7184466,0.03883495,9.2508e-06,2.283127794
"068029","068036","A","0",55,0.53089006,0.81548521,4.60354249,10.2575131,0.75925926,0.05555556,0.0001387885,2.60049578
"068029","068072","A","A",54,0.23466691,0.65158159,1.75747692,6.19398156,0.73584906,0.01886792,0.0005947133,2.006828806
"068029","068081","A","E",99,0.82055931,0.69026579,14.21216151,9.39572123,0.74489796,0.05102041,1.2425e-06,2.374735873
"068029","068083","A","Q",63,0.56898253,0.53421948,5.44801483,4.93571677,0.72580645,0.03225806,0.000376539,1.753597607
"068029","BHO0002","B","2",58,0.48040841,0.54110007,4.13548267,4.81500993,0.78947368,0.01754386,1.23703e-05,1.812074743
"068029","ELT_QT1","0","R",102,0.84964639,0.5648724,16.19189304,6.84545901,0.74257426,0.00990099,1.0843e-06,1.991992561
"068029","ELT2004","B","1",79,0.73476998,0.61785256,9.56679382,6.89517464,0.70512821,0,0.0002908833,2.012498234
"068029","ZWS2015","A","2",52,0.24346915,0.50537709,1.79266112,4.141339,0.7254902,0,0.0012790283,1.64500119
"068030","LANG101","0","T",59,0.7608194,0.60945859,8.92843184,5.80374308,0.74137931,0.01724138,0.0002363816,1.931212208
"068031","068026","0","B",64,0.6615944,0.62675966,7.00294665,6.33345809,0.71428571,0.04761905,0.0006697294,1.974391179
"068031","185150","B","0",54,0.65064255,0.52897455,6.23761949,4.49483899,0.77358491,0.03773585,6.79202e-05,1.752043359
"068031","ELT0003","A","2",77,0.26666735,0.5131788,2.4120974,5.17808861,0.71052632,0.03947368,0.0002419328,1.741513981
"068032","068_QT01","B","R",76,0.7891562,0.8671719,11.1272811,14.97903815,0.82666667,0.01333333,1.53e-08,3.191742385
"068032","068_QT06","B","R",77,0.69504003,0.78089328,8.42762529,10.82618705,0.80263158,0,1.316e-07,2.666143565
"068032","068082","0","0",85,0.74981335,0.71560237,10.38639613,9.33339204,0.77380952,0.03571429,5.194e-07,2.422751094
"068032","068115","A","A",74,0.39307415,0.51571741,3.65242222,5.1076308,0.71232877,0.02739726,0.0002853206,1.73880926
"068032","068119","0","B",72,0.57456911,0.58660574,5.9152905,6.06008336,0.70422535,0.01408451,0.0005781419,1.896839426
"068032","BHC0056","B","1",69,0.30389776,0.5216729,2.63041139,5.00509743,0.75,0,3.73798e-05,1.772182643
"068032","ELT0003","B","0",77,0.64467395,0.61160277,7.35179658,6.69472911,0.75,0,1.30718e-05,2.031075681
"068033","068018","Q","0",52,0.61392584,0.52370602,5.55422982,4.3469479,0.7254902,0.01960784,0.0012790283,1.68389101
"068033","068034","X","0",85,0.93911405,0.72334656,25.04942597,9.54401501,0.75,0.07142857,4.5928e-06,2.427748061
"068034","065169","0","A",106,0.56445191,0.60957174,7.00684367,7.84179897,0.73333333,0.08571429,1.7364e-06,2.127084967
"068034","068033","0","X",85,0.93911405,0.72334656,25.04942597,9.54401501,0.75,0.07142857,4.5928e-06,2.427748061
"068034","068089","A","Q",127,0.70968976,0.51949708,11.30743193,6.7973584,0.6984127,0.03968254,8.4146e-06,1.89764562
"068034","068144","A","A",76,0.60889305,0.52677082,6.64752979,5.33107616,0.73333333,0.02666667,5.31213e-05,1.793211766
"068034","1DH0032","C","Q",61,0.6318439,0.61228808,6.31437125,5.94847868,0.71666667,0,0.000789113,1.923802618
"068036","068024","0","0",55,0.72642266,0.73686848,7.76734578,7.93520247,0.75925926,0,0.0001387885,2.289647987
"068036","068029","0","A",55,0.53089006,0.81548521,4.60354249,10.2575131,0.75925926,0.05555556,0.0001387885,2.60049578
"068036","068081","0","E",50,0.62071486,0.78946278,5.54183966,8.91100117,0.75510204,0.02040816,0.0003550394,2.435664937
"068036","068135","A","B",55,-0.24769233,0.56808927,-1.87870222,5.02541739,0.7037037,0.03703704,0.0027550771,1.774334709
"068036","HORB330","0","T",55,0.28781447,0.50066867,2.20844347,4.21067323,0.72222222,0.03703704,0.0010908352,1.643958213
"068037","068026","A","B",64,0.42917948,0.58285152,3.77151684,5.64791761,0.71428571,0.04761905,0.0006697294,1.861928991
"068042","VFH0024","0","0",106,0.45453821,0.55908167,5.22902013,6.8766736,0.71428571,0.01904762,1.12545e-05,1.96103474
"068049","068083","0","Q",146,0.66559935,0.75267149,10.73935163,13.71827023,0.77241379,0.02758621,1e-10,2.896912303
"068056","6001004","0","X",50,0.15405552,0.51674443,1.09141778,4.18168952,0.71428571,0.06122449,0.0026997961,1.649199092
"068056","NWH0032","A","1",74,0.40421762,0.53175302,3.77585788,5.32775619,0.75342466,0.02739726,1.48756e-05,1.817953299
"068056","TROY083","0","Q",55,-0.16101063,0.51636363,-1.1988231,4.38967557,0.7037037,0.03703704,0.0027550771,1.659034887
"068056","TROY216","0","T",72,0.44591226,0.54127313,4.19776722,5.38577977,0.71830986,0,0.000234129,1.798160967
"068056","VAL0014","A","1",68,0.37711805,0.54279798,3.33293053,5.2505112,0.70149254,0,0.0009717692,1.76934164
"068056","VEN0004","C","1",134,0.6174191,0.50314069,9.05175853,6.68897971,0.72932331,0.02255639,1.227e-07,1.901361971
"068063","068065","0","A",62,0.7891841,0.65924564,10.0360786,6.79120495,0.75409836,0.03278689,7.21315e-05,2.092464495
"068063","068093","A","0",136,0.85804564,0.59140957,19.41219804,8.48996055,0.73333333,0.03703704,5.89e-08,2.173738955
"068063","068094","0","0",125,0.77438019,0.64207683,13.62865885,9.28854978,0.70967742,0.01612903,3.0158e-06,2.280609228
"068063","56304003","D","A",57,0.00352205,0.64801422,0.02635674,6.30990537,0.76785714,0,6.09974e-05,2.046861897
"068063","56304003","D","L",57,0.00352205,0.64801422,0.02635674,6.30990537,0.76785714,0,6.09974e-05,2.046861897
"068063","VAL0014","0","1",63,0.30841186,0.62365162,2.55288302,6.23111153,0.72580645,0,0.000376539,1.972569223
"068063","ZWS2_QT5","0","R",64,-0.05556397,0.53828708,-0.44170771,5.0292716,0.74603175,0.01587302,9.39791e-05,1.78724599
"068063","ZWS6059","A","1",65,0.23144571,0.51489445,1.90324289,4.7673735,0.734375,0.03125,0.0001768346,1.7260068
"068065","068005","0","B",78,0.59650519,0.5360406,6.52161933,5.53558017,0.74025974,0.02597403,2.48078e-05,1.829858357
"068065","068063","A","0",62,0.7891841,0.65924564,10.0360786,6.79120495,0.75409836,0.03278689,7.21315e-05,2.092464495
"068065","068093","0","0",67,0.84287415,0.6083793,12.7251538,6.18022171,0.71212121,0.04545455,0.0005677688,1.938522681
"068065","SILL_QT3","C","R",52,0.29698889,0.50653453,2.2211407,4.15409214,0.70588235,0.01960784,0.0032758975,1.627826094
"068066","ZWS4003","A","3",53,0.21258338,0.55033499,1.56881917,4.70711593,0.76923077,0,0.0001032174,1.790277353
"068066","ZWS6054","B","1",58,0.28249194,0.50165463,2.22332408,4.33958896,0.75438596,0.05263158,0.0001224623,1.689999486
"068068","068081","B","Q",148,0.73682695,0.62394031,13.21372278,9.64730591,0.68707483,0.07482993,5.7243e-06,2.275745731
"068068","068081","B","0",148,0.73682695,0.62394031,13.21372278,9.64730591,0.68707483,0.07482993,5.7243e-06,2.275745731
"068071","LANG101","Q","T",59,0.76756539,0.58958179,9.11992446,5.51095333,0.70689655,0.01724138,0.0016251517,1.847573673
"068071","LANG101","A","T",59,0.76756539,0.58958179,9.11992446,5.51095333,0.70689655,0.01724138,0.0016251517,1.847573673
"068071","SARR216","B","T",52,-0.13654191,0.51128003,-0.98432315,4.20669784,0.7254902,0.05882353,0.0012790283,1.657440014
"068072","068_QT01","0","R",94,0.41086702,0.58486459,4.34603327,6.91605242,0.70967742,0.03225806,5.25219e-05,1.986147252
"068072","068_QT02","A","R",107,0.48619117,0.77141545,5.72824887,12.4222232,0.76415094,0.00943396,5.35e-08,2.77778871
"068072","068_QT06","A","R",97,0.47055772,0.6171604,5.22514284,7.64495407,0.70833333,0.02083333,4.45571e-05,2.089989137
"068072","068022","A","0",107,0.47289707,0.60751818,5.52567893,7.8372953,0.74528302,0.00943396,4.402e-07,2.13653073
"068072","068024","A","A",82,0.44020791,0.64897214,4.41239489,7.62945641,0.72839506,0.03703704,3.9376e-05,2.140312841
"068072","068029","A","A",54,0.23466691,0.65158159,1.75747692,6.19398156,0.73584906,0.01886792,0.0005947133,2.006828806
"068072","068075","B","A",80,0.37045214,0.6384357,3.54486203,7.32583255,0.73417722,0.01265823,3.14334e-05,2.105196175
"068072","068076","0","C",60,0.50743017,0.54733057,4.52324165,4.98059882,0.71186441,0.03389831,0.001135031,1.757254862
"068072","068081","0","E",88,0.34450895,0.64236777,3.42290548,7.77283473,0.72413793,0.03448276,2.89925e-05,2.143789173
"068072","068082","A","A",67,0.53140538,0.71425141,5.09629062,8.22770059,0.8030303,0.01515152,8.494e-07,2.340051769
"068072","068087","B","D",97,0.55099536,0.74507629,6.46923446,10.88805276,0.70833333,0.01041667,4.45571e-05,2.542214896
